"Experiment","File","Class","CWE","CVSS","Expected","Prediction","Probability ofVulnerable","Probability ofNot Vulnerable"
"v2.0.0","epan/dissectors/packet-dcerpc-atsvc.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","epan/dissectors/packet-h248_q1950.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","epan/dissectors/packet-yppasswd.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","epan/dissectors/packet-dcerpc-rpriv.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","epan/dissectors/packet-isdn.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","wiretap/vms.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","epan/dissectors/packet-epon.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","epan/dissectors/packet-quakeworld.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","epan/dissectors/packet-v120.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.003353705399583202","0.9966462946004168"
"v2.0.0","epan/dissectors/packet-smb2.c","Vulnerability","399","5.0","Vulnerable","Not Vulnerable","0.03","0.97"
"v2.0.0","ui/gtk/range_utils.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","epan/dissectors/packet-wassp.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","wiretap/ascendtext.c","VulnerableHistory",,,"Not Vulnerable","Vulnerable","0.7254086493571789","0.27459135064282114"
"v2.0.0","epan/dissectors/asn1/h248/packet-h248-template.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","epan/dissectors/packet-nwp.c","VulnerableHistory",,,"Not Vulnerable","Not Vulnerable","0.015024817632058101","0.9849751823679419"
"v2.0.0","epan/dissectors/packet-symantec.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","epan/dissectors/packet-mint.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","epan/dissectors/packet-mip6.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.02","0.98"
"v2.0.0","wsutil/inet_pton.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.07195127748068926","0.9280487225193107"
"v2.0.0","ui/gtk/sctp_graph_dlg.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","epan/dissectors/packet-x509ce.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","epan/dissectors/packet-agentx.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","wiretap/stanag4607.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0034999999999999996","0.9965"
"v2.0.0","epan/dissectors/packet-dvb-ait.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.003353705399583202","0.9966462946004168"
"v2.0.0","epan/dissectors/packet-ipdc.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.06","0.94"
"v2.0.0","epan/dissectors/packet-ansi_683.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.015024817632058101","0.9849751823679419"
"v2.0.0","epan/dissectors/packet-zbee-zcl-lighting.c","Vulnerability","369","5.0","Vulnerable","Not Vulnerable","0.051562677347244026","0.948437322652756"
"v2.0.0","plugins/irda/packet-ircomm.c","Vulnerability","119","5.0","Vulnerable","Not Vulnerable","0.003353705399583202","0.9966462946004168"
"v2.0.0","epan/dissectors/packet-tpkt.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","epan/dissectors/packet-reload-framing.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.01348189310689311","0.9865181068931069"
"v2.0.0","epan/dissectors/packet-eapol.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","ui/win32/console_win32.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","epan/dissectors/packet-noe.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.003353705399583202","0.9966462946004168"
"v2.0.0","epan/dissectors/packet-vssmonitoring.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","epan/dissectors/packet-ismp.c","Vulnerability","125","5.0","Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","epan/dissectors/packet-openflow_v4.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","epan/dissectors/packet-ajp13.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.005536796536796536","0.9944632034632035"
"v2.0.0","plugins/wimax/msg_aas_fbck.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.003353705399583202","0.9966462946004168"
"v2.0.0","epan/dissectors/packet-rtsp.c","Vulnerability","399","5.0","Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","ui/gtk/sctp_stat_dlg.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","epan/dissectors/packet-ypserv.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","epan/ftypes/ftype-none.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","epan/dissectors/packet-zbee-aps.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.14035714285714287","0.859642857142857"
"v2.0.0","codecs/G711u/G711udecode.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","epan/ftypes/ftype-ipv4.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","epan/dissectors/packet-ncs.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.003353705399583202","0.9966462946004168"
"v2.0.0","epan/crypt/airpdcap_ccmp.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","epan/dissectors/packet-lanforge.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.003353705399583202","0.9966462946004168"
"v2.0.0","epan/dissectors/packet-aruba-adp.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","epan/wslua/wslua_address.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","epan/dissectors/packet-dis.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","epan/dissectors/packet-lapdm.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","epan/dissectors/packet-pagp.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","epan/dissectors/packet-zbee-zcl-hvac.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.051562677347244026","0.948437322652756"
"v2.0.0","ui/gtk/about_dlg.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0015789473684210526","0.9984210526315789"
"v2.0.0","epan/dissectors/asn1/acse/packet-acse-template.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.01","0.99"
"v2.0.0","epan/dissectors/packet-snmp.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.05","0.95"
"v2.0.0","epan/dissectors/packet-iec104.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","ui/traffic_table_ui.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.04","0.96"
"v2.0.0","epan/dissectors/packet-quake2.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","epan/dissectors/packet-mmse.c","Vulnerability","400","5.0","Vulnerable","Not Vulnerable","0.002764705882352941","0.997235294117647"
"v2.0.0","plugins/wimax/msg_dsc.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.003353705399583202","0.9966462946004168"
"v2.0.0","epan/dissectors/asn1/kerberos/packet-kerberos-template.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","epan/dissectors/packet-dcerpc-eventlog.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","epan/dissectors/packet-ieee8021ah.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","epan/dissectors/packet-nwmtp.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.003353705399583202","0.9966462946004168"
"v2.0.0","epan/dissectors/packet-evrc.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.02347026728514703","0.976529732714853"
"v2.0.0","wiretap/catapult_dct2000.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.06301925400880508","0.936980745991195"
"v2.0.0","epan/crypt/airpdcap_tkip.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","epan/dissectors/packet-atmtcp.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","epan/dissectors/packet-ltp.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","epan/dissectors/packet-ath.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","epan/dissectors/packet-sdlc.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","ui/gtk/color_edit_dlg.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","epan/dissectors/asn1/h450/packet-h450-template.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","epan/dissectors/packet-2dparityfec.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","epan/dissectors/packet-loop.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","epan/dissectors/packet-idmp.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.01","0.99"
"v2.0.0","epan/dissectors/packet-pdcp-lte.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0012223942208462331","0.9987776057791539"
"v2.0.0","epan/dissectors/packet-scsi-mmc.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","wsutil/des.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","epan/dissectors/asn1/wlancertextn/packet-wlancertextn-template.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.10860047052689469","0.8913995294731053"
"v2.0.0","ui/cli/tap-protocolinfo.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","epan/dissectors/packet-zbee-zcl-misc.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.003353705399583202","0.9966462946004168"
"v2.0.0","plugins/profinet/packet-pn-mrp.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","epan/dissectors/packet-flexray.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","plugins/wimax/msg_rng_rsp.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.003353705399583202","0.9966462946004168"
"v2.0.0","epan/dissectors/packet-fcgi.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","epan/dissectors/packet-windows-common.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","epan/dissectors/packet-pw-cesopsn.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.015024817632058101","0.9849751823679419"
"v2.0.0","epan/dissectors/packet-irc.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.015024817632058101","0.9849751823679419"
"v2.0.0","epan/dissectors/packet-synphasor.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.02","0.98"
"v2.0.0","epan/dissectors/packet-rtp-events.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","plugins/opcua/opcua_security_layer.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.003353705399583202","0.9966462946004168"
"v2.0.0","epan/dissectors/packet-extreme.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","epan/dissectors/packet-cnip.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.015024817632058101","0.9849751823679419"
"v2.0.0","epan/dissectors/asn1/lte-rrc/packet-lte-rrc-template.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.01","0.99"
"v2.0.0","epan/dissectors/packet-nbap.c","Vulnerability","74","5.0","Vulnerable","Not Vulnerable","0.44099999999999995","0.5590000000000002"
"v2.0.0","epan/dissectors/packet-isns.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","epan/dissectors/packet-alljoyn.c","Vulnerability","399","4.3","Vulnerable","Not Vulnerable","0.015024817632058101","0.9849751823679419"
"v2.0.0","epan/wslua/wslua_column.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","epan/dissectors/packet-homeplug-av.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","epan/dissectors/packet-lbtru.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.02","0.98"
"v2.0.0","file.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.01","0.99"
"v2.0.0","epan/dissectors/packet-mesh.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.003353705399583202","0.9966462946004168"
"v2.0.0","epan/dissectors/asn1/c1222/packet-c1222-template.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.01","0.99"
"v2.0.0","ui/gtk/lbm_stream_dlg.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.002332092858408648","0.9976679071415913"
"v2.0.0","plugins/docsis/packet-type29ucd.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.015024817632058101","0.9849751823679419"
"v2.0.0","epan/dissectors/packet-glusterfs_hndsk.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.003353705399583202","0.9966462946004168"
"v2.0.0","epan/dissectors/packet-gdb.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.003353705399583202","0.9966462946004168"
"v2.0.0","epan/dissectors/packet-giop.c","Vulnerability","399","5.0","Vulnerable","Not Vulnerable","0.07","0.93"
"v2.0.0","epan/dissectors/packet-dcerpc-update.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","epan/dissectors/packet-sdh.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","epan/dissectors/packet-nbt.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.01","0.99"
"v2.0.0","extcap.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","plugins/profinet/packet-pn-mrrt.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.003353705399583202","0.9966462946004168"
"v2.0.0","ui/gtk/airpcap_dlg.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","epan/dissectors/packet-sua.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.02","0.98"
"v2.0.0","plugins/docsis/packet-tlv-cmctrl.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","epan/dissectors/packet-icp.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.015024817632058101","0.9849751823679419"
"v2.0.0","epan/dissectors/packet-xmcp.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","plugins/docsis/packet-regreqmp.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.003353705399583202","0.9966462946004168"
"v2.0.0","epan/dissectors/packet-gprs-llc.c","Vulnerability","399","7.8","Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","epan/dissectors/packet-gsm_a_bssmap.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.03","0.97"
"v2.0.0","ui/gtk/macros_dlg.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","plugins/docsis/packet-dsareq.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.003353705399583202","0.9966462946004168"
"v2.0.0","epan/dissectors/packet-aim-popup.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.003353705399583202","0.9966462946004168"
"v2.0.0","epan/dissectors/packet-metamako.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.003353705399583202","0.9966462946004168"
"v2.0.0","epan/dissectors/packet-eigrp.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","plugins/wimax/wimax_pdu_decoder.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.003353705399583202","0.9966462946004168"
"v2.0.0","epan/charsets.c","Vulnerability","125","4.3","Vulnerable","Not Vulnerable","0.04","0.96"
"v2.0.0","epan/dissectors/file-file.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.05","0.95"
"v2.0.0","epan/wslua/lua_bitop.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","epan/dissectors/packet-ulp.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.02","0.98"
"v2.0.0","epan/dissectors/packet-dcerpc-lsa.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","ui/cli/tap-hosts.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","epan/wslua/wslua_proto_expert.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","epan/dissectors/packet-fcels.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","dumpcap.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.14333333333333334","0.8566666666666667"
"v2.0.0","epan/dissectors/packet-dua.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","epan/dissectors/packet-zvt.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","epan/dissectors/packet-ipsec-udp.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.003353705399583202","0.9966462946004168"
"v2.0.0","plugins/wimax/msg_pmc.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.003353705399583202","0.9966462946004168"
"v2.0.0","epan/dissectors/packet-pw-eth.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","epan/dissectors/packet-coseventcomm.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","ui/gtk/rpc_stat.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","epan/dissectors/packet-mplstp-oam.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.003353705399583202","0.9966462946004168"
"v2.0.0","epan/dissectors/packet-dcerpc-dfs.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","epan/dissectors/packet-dcerpc-roverride.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","epan/dissectors/packet-peekremote.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","epan/dissectors/packet-dsp.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","wiretap/aethra.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.15920983793468305","0.8407901620653169"
"v2.0.0","epan/dissectors/packet-l2tp.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.01","0.99"
"v2.0.0","epan/dissectors/packet-dcerpc-rdaclif.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","epan/dissectors/packet-mbim.c","Vulnerability","400","7.8","Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","epan/dissectors/packet-xmpp-gtalk.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.003353705399583202","0.9966462946004168"
"v2.0.0","epan/dissectors/packet-smb-browse.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.008971463177345533","0.9910285368226545"
"v2.0.0","ui/gtk/goto_dlg.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","plugins/opcua/opcua_complextypeparser.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.003353705399583202","0.9966462946004168"
"v2.0.0","epan/dissectors/packet-mndp.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.003353705399583202","0.9966462946004168"
"v2.0.0","epan/dissectors/packet-fmp_notify.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.003353705399583202","0.9966462946004168"
"v2.0.0","wiretap/merge.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.016","0.9840000000000001"
"v2.0.0","epan/dissectors/packet-aim-icq.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.003353705399583202","0.9966462946004168"
"v2.0.0","wiretap/logcat_text.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","epan/dissectors/packet-dcerpc-secidmap.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","ui/gtk/main.c","VulnerableHistory",,,"Not Vulnerable","Vulnerable","0.52","0.48"
"v2.0.0","ui/io_graph_item.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","wsutil/sha1.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","epan/dissectors/asn1/camel/packet-camel-template.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","epan/dissectors/packet-fcfcs.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","epan/dissectors/packet-ipxwan.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.015024817632058101","0.9849751823679419"
"v2.0.0","epan/dissectors/packet-aim-adverts.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.003353705399583202","0.9966462946004168"
"v2.0.0","epan/dissectors/packet-tcap.c","Vulnerability","476","5.0","Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","epan/dissectors/packet-opa-mad.c","Clear",,,"Not Vulnerable","Not Vulnerable","2.325581395348837E-4","0.9997674418604652"
"v2.0.0","epan/dissectors/packet-collectd.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","epan/dissectors/packet-ssl.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.02480804953560372","0.9751919504643963"
"v2.0.0","epan/dissectors/packet-dcerpc-rs_attr_schema.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","epan/dissectors/packet-iwarp-ddp-rdmap.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.003353705399583202","0.9966462946004168"
"v2.0.0","epan/dissectors/packet-elcom.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.003353705399583202","0.9966462946004168"
"v2.0.0","epan/dissectors/packet-epmd.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","epan/dissectors/packet-rpcrdma.c","Vulnerability","399","7.8","Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","plugins/easy_codec/easy_codec_plugin.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","epan/dissectors/packet-sabp.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","wsutil/time_util.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","epan/dissectors/packet-dcerpc-butc.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","epan/dissectors/packet-dcerpc-rs_bind.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","epan/dissectors/packet-ieee80211-radiotap-iter.c","Clear",,,"Not Vulnerable","Not Vulnerable","4.033180477041571E-4","0.9995966819522958"
"v2.0.0","epan/dissectors/packet-rfid-mifare.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.003353705399583202","0.9966462946004168"
"v2.0.0","epan/dissectors/packet-bjnp.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.003353705399583202","0.9966462946004168"
"v2.0.0","ui/gtk/supported_protos_dlg.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","epan/dissectors/packet-thrift.c","Vulnerability","400","5.0","Vulnerable","Not Vulnerable","0.003353705399583202","0.9966462946004168"
"v2.0.0","epan/dissectors/packet-hsrp.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","epan/tpg.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.003353705399583202","0.9966462946004168"
"v2.0.0","epan/dissectors/packet-dtpt.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","epan/dissectors/packet-h248_10.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","ui/gtk/prefs_dlg.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","epan/dissectors/packet-http.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","epan/dissectors/asn1/lcsap/packet-lcsap-template.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.01","0.99"
"v2.0.0","epan/dissectors/packet-at.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.003353705399583202","0.9966462946004168"
"v2.0.0","epan/dissectors/asn1/pkcs1/packet-pkcs1-template.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.10860047052689469","0.8913995294731053"
"v2.0.0","epan/dissectors/packet-dop.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","epan/dissectors/asn1/h282/packet-h282-template.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","wiretap/netscreen.c","VulnerableHistory",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","epan/dissectors/packet-usb-ccid.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","epan/dissectors/packet-sysdig-event.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","wsutil/base64.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","epan/dissectors/packet-ntp.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","wiretap/commview.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.06301925400880508","0.936980745991195"
"v2.0.0","epan/nghttp2/nghttp2_mem.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","epan/dissectors/packet-smb.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.04","0.96"
"v2.0.0","epan/dissectors/asn1/ros/packet-ros-template.c","Vulnerability","476","5.0","Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","ui/gtk/sctp_assoc_analyse.c","Clear",,,"Not Vulnerable","Not Vulnerable","8.24915824915825E-4","0.9991750841750842"
"v2.0.0","ui/gtk/summary_dlg.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","epan/dissectors/asn1/charging_ase/packet-charging_ase-template.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","epan/dissectors/packet-mpeg-dsmcc.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.02347026728514703","0.976529732714853"
"v2.0.0","epan/dissectors/packet-zbee-nwk.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v2.0.0","epan/dissectors/packet-umts_mac.c","Vulnerability","74","5.0","Vulnerable","Not Vulnerable","0.0","1.0"
