"Experiment","File","Class","CWE","CVSS","Expected","Prediction","Probability ofVulnerable","Probability ofNot Vulnerable"
"v3.3","arch/um/drivers/fd.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","crypto/aead.c","Vulnerability","310","2.1","Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/video/backlight/vgg2432a4.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","sound/soc/codecs/wm9713.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/sh/boards/mach-se/7780/setup.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/scsi/arm/powertec.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","kernel/profile.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/media/video/mx2_emmaprp.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/mips/sgi-ip22/ip22-int.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/mn10300/kernel/process.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/video/sysfillrect.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/parport/procfs.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/usb/host/ehci-pmcmsp.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","fs/nfs/nfs3proc.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/mtd/maps/netsc520.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/m68k/platform/5249/config.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/m68k/platform/coldfire/dma.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/mips/loongson/common/platform.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/net/ethernet/atheros/atl1e/atl1e_ethtool.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","net/bluetooth/cmtp/sock.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/gpu/drm/gma500/power.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/media/dvb/frontends/ves1x93.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/acpi/acpica/evmisc.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/alpha/math-emu/math.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/arm/mach-mxs/devices/platform-mxs-pwm.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/usb/host/ehci-mem.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/input/misc/mpu3050.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","fs/squashfs/dir.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/mips/powertv/pci/fixup-powertv.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/gpu/drm/radeon/atom.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/scsi/aic7xxx/aic79xx_pci.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/media/video/gspca/sn9c2028.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/net/appletalk/cops.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/s390/cio/chp.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/sh/boards/mach-sdk7786/nmi.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","net/ceph/buffer.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","fs/romfs/storage.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","fs/xfs/xfs_filestream.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/cris/arch-v32/drivers/iop_fw_load.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/mmc/host/tmio_mmc_dma.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/arm/plat-orion/pcie.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/alpha/kernel/pci.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/arm/mach-at91/board-flexibity.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","net/netfilter/xt_policy.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/staging/tidspbridge/hw/hw_mmu.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/arm/mach-bcmring/dma.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/powerpc/sysdev/xics/xics-common.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/media/dvb/dvb-usb/dibusb-common.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/mips/fw/arc/init.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/media/video/omap24xxcam.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/infiniband/core/multicast.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/net/ethernet/dec/tulip/uli526x.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/video/mb862xx/mb862xxfbdrv.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","kernel/gcov/base.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/misc/sgi-gru/grukdump.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/net/wireless/ath/ath9k/dfs_debug.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","fs/nls/nls_iso8859-15.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/arm/mach-netx/pfifo.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/macintosh/ams/ams-input.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/arm/mach-s5pv210/mach-goni.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","net/rose/rose_route.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/watchdog/orion_wdt.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/watchdog/gef_wdt.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","net/tipc/core.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/arm/plat-spear/time.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/misc/eeprom/eeprom_93xx46.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/video/aty/aty128fb.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","fs/ocfs2/cluster/tcp.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","net/ipv4/ip_gre.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/staging/rtl8187se/ieee80211/ieee80211_tx.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/mmc/core/sd.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","fs/open.c","Vulnerability","20","7.2","Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/usb/host/uhci-q.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","fs/proc/task_mmu.c","Vulnerability","362","6.9","Vulnerable","Vulnerable","0.64","0.36"
"v3.3","drivers/media/dvb/mantis/mantis_input.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/powerpc/boot/epapr.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/xen/xenbus/xenbus_dev_frontend.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/media/video/gspca/gl860/gl860.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/hwmon/pmbus/ucd9000.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/staging/rtl8192u/r819xU_phy.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/auxdisplay/cfag12864bfb.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/isdn/hisax/st5481_b.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/alpha/kernel/core_wildfire.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","samples/kfifo/dma-example.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/media/video/omap3isp/isphist.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","fs/xfs/xfs_qm.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/sh/lib/lshrdi3.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/x86/um/syscalls_64.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/net/ethernet/mellanox/mlx4/en_netdev.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","net/wireless/util.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","security/apparmor/policy_unpack.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","crypto/michael_mic.c","Vulnerability","264","2.1","Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/mips/jz4740/setup.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/arm/mach-pxa/spitz.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/arm/plat-samsung/pwm.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/mips/kernel/csrc-bcm1480.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/arm/mach-shmobile/pfc-sh7372.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/staging/vt6656/aes_ccmp.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","fs/hfs/part_tbl.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","sound/pci/sis7019.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","block/blk-settings.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/mips/alchemy/common/prom.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/mn10300/kernel/gdb-io-ttysm.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/char/agp/sis-agp.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/um/drivers/ubd_kern.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/ia64/sn/pci/pcibr/pcibr_reg.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/blackfin/lib/lshrdi3.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/cris/kernel/ptrace.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/scsi/lpfc/lpfc_mem.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/mips/pci/fixup-emma2rh.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","net/sched/sch_red.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/arm/mach-imx/clock-imx1.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","kernel/padata.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/s390/kernel/os_info.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/mips/kernel/irq-rm9000.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/staging/comedi/drivers/das16m1.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/powerpc/kernel/irq.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/watchdog/ixp4xx_wdt.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","fs/btrfs/extent-tree.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","kernel/events/core.c","Vulnerability","264","9.3","Vulnerable","Not Vulnerable","0.01","0.99"
"v3.3","drivers/gpu/drm/i915/i915_gem_tiling.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/arm/mach-mmp/teton_bga.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/input/keyboard/stowaway.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/net/ethernet/dnet.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/input/serio/q40kbd.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/hid/hid-zpff.c","Vulnerability","119","4.7","Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","tools/perf/util/annotate.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/powerpc/math-emu/fsel.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/scsi/ch.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/powerpc/sysdev/uic.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/x86/xen/irq.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/x86/platform/olpc/olpc_dt.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/staging/comedi/drivers/pcl818.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","fs/cifs/cifsencrypt.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/mips/mm/dma-default.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/powerpc/kernel/stacktrace.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/arm/plat-s3c24xx/cpu.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/mips/lantiq/xway/setup-ase.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/rtc/rtc-rs5c348.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/tty/vt/vt.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","sound/pci/hda/hda_intel.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/mips/kernel/kprobes.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","sound/core/pcm_misc.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/arm/mach-iop13xx/irq.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/x86/um/ptrace_64.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/infiniband/hw/ipath/ipath_mad.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/net/ppp/ppp_generic.c","Vulnerability","416","7.2","Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/net/arcnet/rfc1201.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/net/wireless/rtlwifi/rtl8192ce/trx.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/arm/plat-nomadik/timer.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/m68k/platform/5206/gpio.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/arm/mach-clps711x/p720t.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/x86/kernel/acpi/cstate.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","fs/sysv/ialloc.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/md/dm-path-selector.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/media/dvb/dvb-usb/umt-010.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","kernel/mutex.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","sound/drivers/serial-u16550.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/media/dvb/mantis/mantis_core.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/net/wireless/wl12xx/debugfs.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/arm/mach-msm/board-trout.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/net/irda/ma600-sir.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/staging/rts5139/sd.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/video/wm8505fb.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/net/wireless/wl1251/init.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/md/dm-region-hash.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/s390/scsi/zfcp_qdio.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/powerpc/sysdev/qe_lib/usb.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","Documentation/arm/SH-Mobile/vrl4.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","net/netfilter/ipset/ip_set_hash_ipport.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/net/dummy.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/hwmon/tmp401.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/media/dvb/ttpci/av7110_ca.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/mips/kernel/cpufreq/loongson2_cpufreq.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/block/drbd/drbd_strings.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","sound/core/seq/seq_midi_emul.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/media/video/gspca/m5602/m5602_s5k83a.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/staging/winbond/phy_calibration.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/video/via/via_aux_ch7301.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","net/ieee802154/6lowpan.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","fs/gfs2/file.c","Vulnerability","264","7.2","Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/powerpc/sysdev/fsl_rmu.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/arm/mach-s3c24xx/irq-s3c244x.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/parisc/math-emu/sfadd.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","lib/mpi/mpi-inline.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/infiniband/hw/mthca/mthca_av.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/gpu/drm/ati_pcigart.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","fs/ext4/hash.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/media/video/tvp514x.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/video/intelfb/intelfbhw.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","net/mac80211/main.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","fs/logfs/inode.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","security/security.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/arm/mach-omap2/omap-smp.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","fs/nfs/unlink.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/net/ethernet/emulex/benet/be_main.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","net/netlink/genetlink.c","Vulnerability","399","4.6","Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/mips/dec/ioasic-irq.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/mips/math-emu/dp_simple.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/net/fddi/skfp/hwt.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/arm/mach-s3c64xx/dev-audio.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/leds/leds-atmel-pwm.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","lib/string_helpers.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/arm/mach-imx/clock-imx27.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","fs/ocfs2/uptodate.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/blackfin/mach-bf518/ints-priority.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/rtc/rtc-pcf8563.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","fs/ocfs2/move_extents.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/dma/intel_mid_dma.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","fs/nilfs2/bmap.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/arm/mach-omap2/clkt_clksel.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/media/rc/winbond-cir.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/s390/kernel/sys_s390.c","Clear","20","7.2","Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/blackfin/kernel/bfin_ksyms.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/scsi/aic7xxx_old/aic7xxx_proc.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","net/sunrpc/sched.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/rtc/rtc-imxdi.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/powerpc/platforms/maple/setup.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/x86/pci/direct.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/arm/mach-tegra/board-dt-tegra20.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/tile/kernel/module.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/mfd/vx855.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/ssb/driver_extif.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/tty/serial/sirfsoc_uart.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/net/ethernet/intel/ixgbe/ixgbe_fcoe.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/net/ethernet/neterion/vxge/vxge-traffic.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/powerpc/kvm/book3s_pr_papr.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","fs/xfs/xfs_alloc_btree.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","net/bridge/br_sysfs_br.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/ssb/driver_mipscore.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/media/video/pwc/pwc-dec1.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","net/nfc/netlink.c","Vulnerability","476","4.3","Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/scsi/scsi_tgt_lib.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/net/wireless/brcm80211/brcmsmac/ucode_loader.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","net/ipv6/mip6.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/x86/lib/strstr_32.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
